Enrollment_Method,App_Source,Payment_Method,Replacement_Indicator,Final_Status,Status,Gender,Issue_Age,Age_Group,Marital_Status,Employment,Face_Amount,Earn,Earnings_Range,Business_Bene,Child_Bene,Other_Bene,OthFamily_Bene,Spouse_Bene
P,Agent,CHECK,0,Complete,1,M,60,60-69,MARRIED,ACTIVE,400000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,58,50-59,MARRIED,ACTIVE,400000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,45,40-49,MARRIED,ACTIVE,400000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,50,50-59,MARRIED,ACTIVE,400000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,36,30-39,MARRIED,ACTIVE,450000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,34,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,43,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,59,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,52,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,47,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,34,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,40,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,37,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,49,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,40,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,39,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,49,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,47,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,45,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,F,49,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,47,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,46,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CHECK,0,Complete,1,M,48,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,43,40-49,MARRIED,UNSPEC,500000,100000,80-100,0,0,0,1,0
O,Direct,CREDCARD,0,Complete,1,M,34,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,60,60-69,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,39,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,34,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,35,30-39,MARRIED,UNSPEC,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,38,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,1,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,38,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,40,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,43,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,33,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,M,35,30-39,MARRIED,UNSPEC,500000,100000,80-100,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,M,37,30-39,MARRIED,UNSPEC,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,44,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,39,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,F,40,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CHECK,0,Complete,1,M,43,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,45,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,35,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CHECK,0,Complete,1,F,37,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,33,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,32,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,55,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,2,0,0,0
O,Direct,ETRANS,0,Complete,1,M,40,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,53,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,45,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,36,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,43,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,37,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,1,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,36,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,2,0,0,0
P,Agent,ETRANS,0,Complete,1,M,49,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CHECK,0,Complete,1,M,58,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,F,57,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,52,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,34,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,38,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,40,40-49,MARRIED,HOMEMAKER,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,41,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,40,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,40,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,2,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,50,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,1,0,0,1
P,Agent,ETRANS,1,Complete,1,M,59,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,1,Complete,1,M,61,60-69,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,41,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,35,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,43,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,59,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,M,44,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,34,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,36,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,F,53,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,40,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CHECK,0,Complete,1,M,57,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,41,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,59,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,34,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,43,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,30,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,47,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,52,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,52,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,52,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,37,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,39,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,62,60-69,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,35,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,42,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,42,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,41,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,33,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,42,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,51,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,38,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,41,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,38,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,57,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,40,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,34,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,39,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,34,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,43,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,48,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,34,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,41,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,46,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,36,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,43,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,48,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,M,49,40-49,MARRIED,ACTIVE,500000,100000,80-100,1,0,0,0,0
P,Agent,ETRANS,0,Complete,1,F,47,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,2,0,0,1
P,Direct,CHECK,0,Complete,1,M,43,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,2,0,0,1
P,Agent,CHECK,0,Complete,1,M,54,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,39,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,F,59,50-59,MARRIED,ACTIVE,500000,100000,80-100,1,0,0,0,0
O,Direct,CREDCARD,0,Complete,1,F,45,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,M,67,60-69,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,35,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,42,40-49,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Direct,CREDCARD,0,Complete,1,M,38,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,60,60-69,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,M,55,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,50,50-59,MARRIED,ACTIVE,500000,100000,80-100,0,1,0,0,0
P,Agent,ETRANS,0,Complete,1,F,34,30-39,MARRIED,ACTIVE,500000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,34,30-39,MARRIED,ACTIVE,550000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,40,40-49,MARRIED,ACTIVE,550000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,39,30-39,MARRIED,ACTIVE,600000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,35,30-39,MARRIED,ACTIVE,600000,100000,80-100,0,2,0,0,0
P,Agent,ETRANS,0,Complete,1,M,40,40-49,MARRIED,ACTIVE,600000,100000,80-100,0,0,0,0,1
P,Direct,CHECK,0,Complete,1,M,41,40-49,MARRIED,ACTIVE,600000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,37,30-39,MARRIED,ACTIVE,650000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,43,40-49,MARRIED,ACTIVE,650000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,39,30-39,MARRIED,ACTIVE,650000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,1,Complete,1,M,57,50-59,MARRIED,ACTIVE,650000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,M,55,50-59,MARRIED,ACTIVE,700000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,31,30-39,MARRIED,ACTIVE,700000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,48,40-49,MARRIED,ACTIVE,700000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,41,40-49,MARRIED,ACTIVE,750000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,49,40-49,MARRIED,ACTIVE,750000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,37,30-39,MARRIED,ACTIVE,750000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,F,41,40-49,MARRIED,ACTIVE,750000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,34,30-39,MARRIED,ACTIVE,750000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,33,30-39,MARRIED,ACTIVE,750000,100000,80-100,0,0,0,0,1
P,Direct,ETRANS,1,Complete,1,M,57,50-59,MARRIED,ACTIVE,750000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,45,40-49,MARRIED,ACTIVE,750000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,55,50-59,MARRIED,ACTIVE,750000,100000,80-100,0,2,0,0,1
O,Direct,ETRANS,0,Complete,1,M,38,30-39,MARRIED,ACTIVE,750000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,43,40-49,MARRIED,ACTIVE,800000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,57,50-59,MARRIED,ACTIVE,800000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,38,30-39,MARRIED,ACTIVE,850000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,46,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,33,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,34,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,31,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,32,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,38,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,33,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,46,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,44,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,1,Complete,1,M,39,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,33,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,32,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,34,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,CHECK,0,Complete,1,F,45,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,M,40,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,35,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,37,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,1,1
P,Agent,CREDCARD,0,Complete,1,F,37,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,46,40-49,MARRIED,UNSPEC,1000000,100000,80-100,0,0,0,0,1
P,Direct,CREDCARD,1,Complete,1,M,40,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,34,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,44,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,52,50-59,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,33,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,36,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,36,30-39,MARRIED,UNSPEC,1000000,100000,80-100,0,0,1,0,0
P,Agent,ETRANS,0,Complete,1,M,31,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,M,41,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,34,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,35,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,42,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,CHECK,0,Complete,1,F,45,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,CHECK,0,Complete,1,M,40,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,32,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,43,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,42,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,1,1
P,Agent,ETRANS,0,Complete,1,F,38,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,1,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,40,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,43,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,46,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,49,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,40,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,35,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,1,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,32,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,41,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,55,50-59,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,34,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,40,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,41,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,36,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,2,0,1,1
P,Agent,ETRANS,1,Complete,1,M,53,50-59,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,39,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,F,31,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,M,31,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,38,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,41,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,35,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,F,32,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,33,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,46,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,45,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,57,50-59,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,39,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,41,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,35,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,41,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,43,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,35,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,48,40-49,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,37,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,35,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,33,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,34,30-39,MARRIED,ACTIVE,1000000,100000,80-100,0,0,0,0,1
